customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,country,property_valuation
3020,Witty,McArthur,Male,13,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,Yes,10,57,2 Scott Pass,4870,QLD,Australia,1
3023,Rikki,Bernet,Female,37,1994-12-09,Accountant I,IT,High Net Worth,Yes,7,28,238 New Castle Alley,2166,NSW,Australia,9
3024,Franz,Craddy,Male,86,1959-01-08,Research Assistant II,Health,Mass Customer,No,12,64,010 Stuart Way,3056,VIC,Australia,6
3025,Osgood,Stolting,Male,27,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,Yes,9,46,7609 Jackson Terrace,2155,NSW,Australia,11
3026,Minda,Pendrid,Female,11,1988-11-21,Account Representative III,Property,Mass Customer,Yes,5,34,520 Parkside Lane,2164,NSW,Australia,9
3027,Augy,Rudall,Male,83,1977-10-30,Research Nurse,Health,Mass Customer,Yes,5,45,7046 Fairview Place,4510,QLD,Australia,3
3028,Leandra,Schubert,Female,67,1956-07-07,General Manager,Manufacturing,High Net Worth,No,20,66,7 Scoville Trail,4304,QLD,Australia,2
3029,Timmie,Gori,Male,85,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,44,31435 Eagle Crest Drive,2230,NSW,Australia,10
3030,Flor,Agnew,Female,68,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,No,3,24,4 Crescent Oaks Alley,2541,NSW,Australia,5
3031,Diego,Bertelmot,Male,95,1996-02-02,Staff Scientist,Health,Mass Customer,Yes,5,27,50 7th Circle,4305,QLD,Australia,1
3032,Renado,Wonfor,Male,53,1992-08-02,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,30,7 Lerdahl Court,4207,QLD,Australia,6
3033,Danielle,Kener,Female,60,1979-03-17,Administrative Officer,Financial Services,High Net Worth,No,12,44,677 Eagan Trail,3183,VIC,Australia,7
3034,Mara,Tofanini,Female,54,1956-09-09,Web Designer IV,Manufacturing,Mass Customer,Yes,18,66,638 Browning Terrace,3079,VIC,Australia,6
3035,Sigfrid,Caldecot,Male,98,1980-04-15,Associate Professor,Health,High Net Worth,No,13,43,731 Haas Trail,2125,NSW,Australia,11
3036,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,46,2 Grim Court,2168,NSW,Australia,8
3037,Leanora,Isles,Female,30,1971-10-27,Legal Assistant,Financial Services,High Net Worth,Yes,18,51,01654 Milwaukee Plaza,2000,NSW,Australia,11
3038,Hermione,Hermione,Female,45,1958-04-08,Senior Developer,Health,High Net Worth,No,13,65,42 Arizona Pass,4510,QLD,Australia,5
3039,Coralie,Guitonneau,Female,52,1968-07-28,Legal Assistant,Financial Services,Affluent Customer,No,18,54,94611 Cascade Parkway,2763,NSW,Australia,8
3040,Kameko,Kinrade,Female,87,1966-11-28,General Manager,Retail,Mass Customer,No,5,56,1 Melrose Lane,2010,NSW,Australia,9
3041,Sherrie,Kingaby,Female,20,1974-03-12,Physical Therapy Assistant,Retail,Mass Customer,Yes,11,49,88537 Erie Court,4211,QLD,Australia,7
3042,Barris,Trayton,Male,76,1971-03-17,Engineer II,Property,High Net Worth,Yes,15,52,5649 Crest Line Place,4455,QLD,Australia,2
3043,Kelcey,Argontt,Female,21,1981-08-03,Legal Assistant,Financial Services,Mass Customer,Yes,18,41,05 2nd Point,2217,NSW,Australia,8
3044,Russell,Brittoner,Male,59,1990-04-11,Occupational Therapist,Health,Affluent Customer,Yes,19,33,4 Jenifer Hill,3147,VIC,Australia,12
3045,Renato,Mungham,Male,52,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,Yes,2,26,5999 Waxwing Lane,4511,QLD,Australia,1
3046,Shela,Ridgers,Female,53,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,No,18,58,5444 Corry Pass,2761,NSW,Australia,8
3047,Eddy,Cossans,Male,20,1962-01-14,Speech Pathologist,Retail,Mass Customer,Yes,19,61,85 Northland Circle,2077,NSW,Australia,10
3048,Kenon,Messruther,Male,38,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,No,16,53,80302 Stang Parkway,3677,VIC,Australia,1
3049,Tristam,O'Fallone,Male,72,1967-07-15,Engineer II,Property,High Net Worth,Yes,12,55,529 Monterey Street,3338,VIC,Australia,3
3051,Edi,Lugton,Female,81,1973-06-06,Legal Assistant,Manufacturing,Affluent Customer,Yes,7,49,9357 Dennis Park,2010,NSW,Australia,11
3052,Lisetta,Lisetta,Female,72,1976-09-08,Teacher,Property,Mass Customer,No,18,46,75 Hansons Alley,2260,NSW,Australia,9
3053,Susie,Susie,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,No,17,38,274 Ludington Trail,2428,NSW,Australia,5
3054,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,No,16,57,6 Service Parkway,4275,QLD,Australia,3
3055,Viki,Drache,Female,96,1999-08-23,General Manager,Retail,Mass Customer,Yes,2,23,99142 Eastwood Way,4870,QLD,Australia,6
3056,Catlin,Storm,Female,43,1968-05-27,Health Coach II,Entertainment,Mass Customer,No,18,54,0264 Birchwood Plaza,3802,VIC,Australia,8
3057,Mel,Shoebottom,Female,96,1976-03-28,Executive Secretary,IT,Mass Customer,No,9,47,40 Bowman Crossing,2031,NSW,Australia,10
3058,Hamnet,Kibblewhite,Male,67,1986-10-10,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,36,6354 Briar Crest Road,2022,NSW,Australia,12
3059,Hercules,Klewi,Male,83,1958-06-09,Accountant IV,Property,Mass Customer,No,17,64,83 Sunfield Hill,3216,VIC,Australia,7
3060,Milton,Gorini,Male,28,1982-09-14,VP Accounting,Financial Services,Mass Customer,Yes,6,40,44 Northridge Plaza,2166,NSW,Australia,8
3061,Evie,Bendtsen,Female,51,1991-03-18,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3,32,11 Farragut Junction,2530,NSW,Australia,8
3062,Lesley,Ruskin,Male,78,1962-11-09,Civil Engineer,Manufacturing,Mass Customer,No,13,60,6 Westport Road,4350,QLD,Australia,2
3063,Andrea,Wildber,Male,74,1999-11-04,VP Sales,Financial Services,Affluent Customer,No,2,23,922 Mccormick Circle,4509,QLD,Australia,6
3064,Zach,Billison,Male,96,1995-06-14,Product Engineer,Financial Services,Affluent Customer,Yes,4,27,9317 Mendota Parkway,3064,VIC,Australia,8
3065,Winna,Brusle,Female,88,1978-01-05,Recruiter,Financial Services,High Net Worth,Yes,13,45,8303 Mallard Center,2234,NSW,Australia,11
3066,Renell,Bellocht,Female,29,1995-01-14,Paralegal,Financial Services,Affluent Customer,Yes,2,28,4 Gateway Court,3107,VIC,Australia,10
3067,Veronique,Wash,Female,8,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9,32,2178 Washington Hill,3806,VIC,Australia,6
3068,Gill,Branney,Female,88,1990-12-07,Automation Specialist I,Manufacturing,Affluent Customer,No,1,32,0330 Vahlen Trail,3072,VIC,Australia,7
3069,Phylis,Traves,Female,59,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,No,12,34,4351 Maywood Hill,3551,VIC,Australia,4
3070,Malissia,Minthorpe,Female,74,1998-07-27,Account Executive,Health,Affluent Customer,Yes,1,24,537 Amoth Center,2220,NSW,Australia,9
3071,Shirlee,Murdoch,Female,59,1989-12-25,Assistant Media Planner,Entertainment,Mass Customer,Yes,12,33,23384 Kings Drive,2261,NSW,Australia,9
3072,Roma,Prettjohn,Male,87,1979-04-12,Chemical Engineer,Manufacturing,Mass Customer,Yes,10,44,6269 Oak Valley Avenue,2323,NSW,Australia,5
3073,Hernando,Farnham,Male,16,1967-04-12,Nurse,Telecommunications,Affluent Customer,No,17,56,74910 Burning Wood Junction,3132,VIC,Australia,10
3074,Tracie,Grishaev,Male,31,1969-02-18,VP Quality Control,Health,Mass Customer,Yes,12,54,6278 Old Shore Parkway,2250,NSW,Australia,9
3075,Corty,Debell,Male,36,1959-10-24,Assistant Media Planner,Entertainment,Mass Customer,Yes,16,63,08180 Golf Park,3068,VIC,Australia,8
3076,Merna,Eyers,Female,9,1991-10-01,Professor,Health,Mass Customer,Yes,4,31,1944 Charing Cross Junction,2126,NSW,Australia,10
3077,Emelen,Gillopp,Male,19,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,No,2,22,25578 Mayfield Drive,2099,NSW,Australia,10
3078,Mariel,Blacksell,Female,54,1982-08-16,Safety Technician III,Retail,Mass Customer,No,7,40,9 Rieder Avenue,2798,NSW,Australia,6
3079,Yorker,McKevany,Male,34,1959-11-18,Legal Assistant,Retail,Mass Customer,Yes,20,63,45201 Atwood Place,2176,NSW,Australia,9
3080,Christoforo,Santus,Male,87,1958-10-06,Graphic Designer,Financial Services,High Net Worth,No,10,64,0680 Veith Court,3939,VIC,Australia,8
3081,Dodi,Volker,Female,61,1971-07-25,Mechanical Systems Engineer,Health,High Net Worth,Yes,9,51,53 Dunning Lane,3024,VIC,Australia,6
3082,Emlyn,Maile,Male,68,1997-03-28,Information Systems Manager,Manufacturing,Mass Customer,Yes,2,26,837 Elmside Center,2761,NSW,Australia,8
3084,Birgit,Dowers,Female,57,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,Yes,16,63,41205 Straubel Place,4305,QLD,Australia,4
3085,Kaleb,Eslemont,Male,91,1978-01-21,Accountant IV,Property,Affluent Customer,No,5,45,52 Steensland Place,3910,VIC,Australia,8
3087,Gerry,Scatcher,Male,64,1986-04-02,Social Worker,Health,Mass Customer,No,9,37,233 Toban Alley,2567,NSW,Australia,8
3088,Hilarius,Trenbey,Male,92,1974-05-09,Legal Assistant,Retail,Affluent Customer,Yes,17,49,5 Lotheville Parkway,2760,NSW,Australia,8
3089,Wood,Nathan,Male,27,2000-02-24,Web Developer III,Manufacturing,Affluent Customer,Yes,2,23,7 Westridge Terrace,4504,QLD,Australia,7
3090,Zared,Pinchback,Male,81,1964-12-06,Operator,Manufacturing,Mass Customer,No,8,58,98978 Nevada Circle,3020,VIC,Australia,8
3091,Guenevere,Treffry,Female,88,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3,27,9503 Aberg Drive,3021,VIC,Australia,7
3092,Hallie,Blackden,Female,8,1972-12-17,Statistician IV,Retail,Affluent Customer,No,9,50,4 Bayside Place,4508,QLD,Australia,4
3093,Harwilll,Crimes,Male,31,1992-04-01,Mechanical Systems Engineer,Property,High Net Worth,Yes,6,31,06 Lighthouse Bay Pass,3042,VIC,Australia,9
3094,Izak,Andreutti,Male,51,1989-05-28,Biostatistician II,Health,Mass Customer,Yes,17,33,67241 Heath Way,2151,NSW,Australia,8
3095,Joachim,Joachim,Male,14,1998-10-11,Staff Accountant IV,Retail,High Net Worth,Yes,2,24,65620 Michigan Way,3141,VIC,Australia,10
3096,Lulu,Cabane,Female,32,1973-06-28,Associate Professor,Financial Services,Mass Customer,No,10,49,3075 Victoria Drive,2290,NSW,Australia,7
3097,Alessandro,Casley,Male,2,1978-05-09,Actuary,Financial Services,Affluent Customer,Yes,19,45,0 Stephen Lane,2170,NSW,Australia,5
3098,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,No,12,42,148 Marcy Pass,4301,QLD,Australia,4
3099,Shelli,Benitti,Female,73,1996-11-26,Staff Accountant IV,Retail,Mass Customer,Yes,3,26,5406 Mockingbird Center,4870,QLD,Australia,7
3100,Peggy,Wrankling,Female,19,1954-02-09,Recruiter,Financial Services,Mass Customer,No,7,69,07 Loeprich Junction,2101,NSW,Australia,11
3101,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,No,12,35,6 Kings Avenue,2135,NSW,Australia,12
3102,Paquito,Maitland,Male,37,1990-06-04,Assistant Manager,Property,Affluent Customer,No,2,32,9 John Wall Parkway,2323,NSW,Australia,6
3103,Shaylah,Hatchell,Female,5,1953-10-21,Safety Technician II,Retail,Mass Customer,No,20,69,32304 Larry Road,4014,QLD,Australia,7
3104,Diahann,Blundan,Female,19,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,Yes,2,28,9 Dryden Crossing,4118,QLD,Australia,3
3105,Bryn,Rycraft,Male,88,1965-10-14,Teacher,Health,Mass Customer,No,12,57,146 Dakota Pass,4017,QLD,Australia,7
3106,Yetty,Conneely,Female,13,1989-06-03,Actuary,Financial Services,Mass Customer,Yes,21,33,11171 Rigney Court,2770,NSW,Australia,6
3107,Dell,Tremathick,Female,98,1960-08-15,Legal Assistant,Retail,High Net Worth,No,9,62,2 Vidon Center,4818,QLD,Australia,3
3108,Trip,Ahmed,Male,94,1967-10-01,Accounting Assistant III,Entertainment,Mass Customer,No,10,55,1742 Scott Center,4670,QLD,Australia,2
3109,Jeralee,Domleo,Female,75,1958-06-23,Automation Specialist II,Health,Mass Customer,Yes,10,64,451 Luster Hill,2170,NSW,Australia,9
3110,Fabien,Iacapucci,Male,14,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,Yes,8,29,03287 Hallows Center,4305,QLD,Australia,3
3111,Maxwell,Blabber,Male,42,1997-03-11,Associate Professor,Financial Services,Mass Customer,Yes,4,26,7208 Old Gate Avenue,2112,NSW,Australia,11
3112,Terri,Gornal,Male,41,2001-04-22,Internal Auditor,Retail,High Net Worth,Yes,1,22,944 Becker Road,3162,VIC,Australia,11
3113,Wenonah,Lethabridge,Female,52,1969-12-06,Teacher,Property,Mass Customer,Yes,18,53,904 Doe Crossing Terrace,2194,NSW,Australia,7
3114,Judah,Prime,Male,48,1974-09-05,Teacher,IT,Mass Customer,Yes,18,48,7285 Waxwing Pass,2620,NSW,Australia,5
3115,Rip,Spiers,Male,40,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8,42,3538 Bunting Hill,3805,VIC,Australia,7
3116,Correy,Loynes,Male,16,1978-06-29,Automation Specialist II,Health,Mass Customer,No,7,44,979 Victoria Junction,3156,VIC,Australia,8
3117,Nisse,Marriage,Female,68,1995-06-11,Cost Accountant,Financial Services,Affluent Customer,Yes,6,27,073 Fremont Alley,3805,VIC,Australia,7
3118,Cleveland,Coxon,Male,54,1993-01-22,Occupational Therapist,Health,High Net Worth,No,9,30,81183 Maple Wood Plaza,4152,QLD,Australia,8
3120,Lauree,O'Donnell,Female,89,1979-02-04,Clinical Specialist,Health,Mass Customer,Yes,10,44,4 Shopko Circle,2196,NSW,Australia,5
3121,Mahmoud,Batterbee,Male,82,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,No,19,64,969 Sycamore Point,2304,NSW,Australia,7
3122,Cthrine,Orans,Female,17,1980-08-17,Data Coordiator,Manufacturing,High Net Worth,Yes,15,42,96073 Erie Place,2763,NSW,Australia,9
3123,Tina,Riggulsford,Female,71,1976-08-17,Dental Hygienist,Health,High Net Worth,No,20,46,6915 Nobel Crossing,2195,NSW,Australia,6
3124,Anastasie,Le Grand,Female,73,1981-02-03,Account Executive,Retail,High Net Worth,Yes,9,42,32 Elmside Point,2560,NSW,Australia,6
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,Social Worker,Health,High Net Worth,Yes,5,44,54294 Hovde Court,2500,NSW,Australia,8
3126,Bondon,Deeley,Male,7,1986-10-16,Statistician IV,Financial Services,High Net Worth,No,12,36,98 Grover Street,3048,VIC,Australia,5
3127,Tucker,Lewsley,Male,39,1971-01-31,Research Nurse,Health,Mass Customer,No,10,52,4753 Sheridan Center,3048,VIC,Australia,6
3128,Betteanne,Alldread,Female,96,1965-06-26,Geological Engineer,Manufacturing,High Net Worth,Yes,16,57,6958 Knutson Pass,3620,VIC,Australia,1
3129,Leola,Mandrier,Female,44,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,Yes,11,67,0 Stephen Park,4702,QLD,Australia,2
3130,Krissy,Robard,Female,53,1971-01-25,VP Product Management,Telecommunications,Mass Customer,No,17,52,3126 Bayside Hill,4503,QLD,Australia,4
3131,Sybilla,O' Markey,Female,63,1999-02-24,Account Executive,Retail,Affluent Customer,Yes,3,24,98202 Holmberg Way,3149,VIC,Australia,10
3132,Nicko,Artois,Male,33,1975-04-15,Sales Representative,Retail,Mass Customer,Yes,7,48,33794 Sommers Crossing,2502,NSW,Australia,6
3133,Eda,MacCheyne,Female,89,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,No,2,24,21 2nd Pass,2566,NSW,Australia,8
3134,Pierette,Roseman,Female,53,1995-01-20,Quality Control Specialist,Manufacturing,Mass Customer,No,5,28,981 Kinsman Crossing,2880,NSW,Australia,1
3135,Titus,Worsall,Male,83,1962-01-14,Staff Scientist,Financial Services,Mass Customer,No,16,61,1617 Harper Parkway,2096,NSW,Australia,10
3136,Leonardo,Brennon,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,Yes,3,24,73907 Fallview Point,2250,NSW,Australia,7
3137,Cathlene,Cathlene,Female,48,1993-03-13,Web Designer III,Manufacturing,Mass Customer,No,9,30,99 Linden Trail,3195,VIC,Australia,8
3138,Wait,Pardey,Male,34,1971-02-19,Paralegal,Financial Services,Mass Customer,Yes,6,52,409 Bobwhite Road,2226,NSW,Australia,10
3139,Pail,De Blasi,Male,65,1973-06-13,Paralegal,Financial Services,High Net Worth,Yes,17,49,24712 Hazelcrest Lane,3024,VIC,Australia,7
3140,Britt,Muddimer,Female,2,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,No,16,37,3 Canary Center,2040,NSW,Australia,10
3141,Esmaria,Kiernan,Female,92,1995-11-04,Associate Professor,Retail,Mass Customer,Yes,3,27,5310 Mosinee Crossing,4151,QLD,Australia,9
3142,Hubert,Kliner,Male,98,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,No,6,30,13 Basil Lane,2036,NSW,Australia,9
3143,Corabelle,Streatfeild,Female,0,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,No,5,26,332 Summerview Park,3000,VIC,Australia,8
3144,Ringo,Everson,Male,94,1978-10-29,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8,44,7435 Monument Road,3807,VIC,Australia,9
3145,Gar,Barnewille,Male,17,1978-06-17,Paralegal,Financial Services,High Net Worth,Yes,7,44,3 Cody Trail,2010,NSW,Australia,7
3146,Fredrika,Kleinmintz,Female,79,1978-01-28,Project Manager,Property,Mass Customer,No,15,45,07084 Mallory Center,2428,NSW,Australia,5
3147,Bonnee,Farley,Female,21,1976-10-02,Associate Professor,Retail,Affluent Customer,Yes,17,46,502 John Wall Pass,3199,VIC,Australia,7
3148,Berky,Degoix,Male,11,1974-10-09,Human Resources Assistant IV,Manufacturing,High Net Worth,Yes,10,48,90880 Donald Lane,2519,NSW,Australia,9
3149,Caprice,Pack,Female,31,1980-09-03,Tax Accountant,Retail,Affluent Customer,Yes,5,42,48007 Lakewood Hill,3141,VIC,Australia,10
3150,Morissa,Wolfendell,Female,66,1991-10-07,Sales Associate,Financial Services,Mass Customer,No,5,31,039 Havey Alley,2220,NSW,Australia,9
3152,Lettie,McGenis,Female,6,1999-06-07,Teacher,Financial Services,High Net Worth,Yes,3,23,0250 Onsgard Center,4034,QLD,Australia,7
3153,Hannis,Jakubovits,Female,87,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,No,15,49,121 Anniversary Lane,2200,NSW,Australia,9
3154,Angil,Ellesmere,Female,63,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19,65,0 Warrior Alley,2021,NSW,Australia,10
3155,Tiphani,Fritz,Female,88,1976-12-25,Office Assistant I,IT,Affluent Customer,Yes,21,46,5323 Chive Avenue,2486,NSW,Australia,7
3156,Bearnard,Letixier,Male,23,1976-09-28,Compensation Analyst,Financial Services,Mass Customer,No,4,46,63663 Darwin Crossing,2565,NSW,Australia,10
3157,Hurlee,Fasson,Male,46,1997-07-19,Associate Professor,Retail,Mass Customer,Yes,1,25,16 Hansons Hill,2454,NSW,Australia,7
3158,Korey,Lansbury,Male,27,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,Yes,12,53,64 Quincy Alley,4170,QLD,Australia,9
3159,Jesus,MacShirie,Male,16,1967-02-01,Compensation Analyst,Financial Services,Affluent Customer,No,12,56,541 Ramsey Alley,3201,VIC,Australia,7
3160,Eadmund,Braycotton,Male,87,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,No,21,44,9890 Macpherson Drive,2224,NSW,Australia,10
3161,Cindie,Naldrett,Female,71,1977-02-16,Compensation Analyst,Financial Services,Mass Customer,Yes,4,46,40 Erie Plaza,3138,VIC,Australia,9
3162,Deanne,Delacour,Female,76,1978-02-24,Media Manager IV,Argiculture,Mass Customer,Yes,15,45,8 Clarendon Circle,2121,NSW,Australia,11
3163,Irvine,Mc Mechan,Male,38,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,No,19,54,55152 Delaware Park,2151,NSW,Australia,10
3164,Hortensia,Rainger,Female,53,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14,37,09 Mitchell Terrace,2166,NSW,Australia,9
3165,Vyky,Coppen,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10,48,49956 Hovde Crossing,2745,NSW,Australia,9
3166,Bronson,Plowman,Male,96,1955-05-11,Social Worker,Health,Mass Customer,No,20,68,1 Glacier Hill Parkway,2017,NSW,Australia,8
3167,Vernor,Stedall,Male,36,1995-01-20,Web Designer IV,Property,Mass Customer,No,5,28,4527 Farmco Place,3155,VIC,Australia,8
3168,Johan,Dudderidge,Male,89,1976-02-16,Assistant Manager,Health,Affluent Customer,No,22,47,88 Rutledge Crossing,4215,QLD,Australia,7
3169,Maxim,Chavrin,Male,96,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19,59,398 Butternut Place,3027,VIC,Australia,7
3170,Bethanne,Kytter,Female,67,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,No,11,55,13 Marcy Alley,3138,VIC,Australia,8
3171,Leif,Leif,Male,36,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,Yes,10,55,62 John Wall Lane,2326,NSW,Australia,1
3172,Marje,Kennewell,Female,69,1961-12-17,Associate Professor,Retail,Affluent Customer,No,5,61,2346 Dawn Terrace,4655,QLD,Australia,3
3173,Angelo,Angelo,Male,55,2001-10-10,Computer Systems Analyst I,Health,Mass Customer,Yes,1,21,8 Erie Center,3690,VIC,Australia,2
3174,Odele,Blackmore,Female,67,1976-11-16,Research Associate,Financial Services,Affluent Customer,No,9,46,040 Brown Trail,2040,NSW,Australia,12
3175,Alphard,Cradduck,Male,82,1984-12-30,Operator,Health,Mass Customer,No,16,38,94850 Moland Street,3072,VIC,Australia,9
3176,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,Retail,Affluent Customer,No,16,45,3 Tomscot Place,3756,VIC,Australia,4
3177,Titos,Scanes,Male,93,1978-05-07,Database Administrator IV,Retail,Affluent Customer,No,6,45,06 Kipling Circle,2085,NSW,Australia,10
